"text","cmp_code","eu_code"
"Özgür insan için...",NA,NA
"Cumhuriyet Halk Partisi, Cumhuriyet’in kurucu ilke ve değerlerine bağlı, çağdaş bir sosyal demokrat partidir.","604",NA
"CHP değişimin partisidir.","000",NA
"CHP büyük dönüşümlerin partisidir.","000",NA
"Türkiye’nin özgürleşme ve demokratikleşme yolunda gerçekleştirdiği üç büyük dönüşümün de altında CHP’nin imzası vardır.","202",NA
"CHP, Cumhuriyet’i kurmuş ve egemenliği halka vermiştir.","202",NA
"CHP, çok partili yaşama geçişi ve iktidarın demokratik yollardan el değiştirmesini sağlamıştır.","202",NA
"CHP, sosyal demokrasi tartışmalarını Türkiye’nin gündemine taşımış","202",NA
"ve özgürlüklerin somut destekçisi olacak bir sosyal devletin oluşması için çalışmaları başlatmıştır.","202",NA
"Bu devrimci tarihin mirasçısı olarak CHP şimdi de Türkiye’nin dördüncü büyük dönüşümünü gerçekleştirecektir.","202",NA
"CHP iktidarında Türkiye’de özgürlükçü demokrasi kurulacaktır.","202",NA
"ATATÜRK DEVRİMLERİ VE ALTI OK İLKESİ",NA,NA
"Bağımsızlık tutkumuzun,","601",NA
"Halkın iradesine,","202",NA
"yurttaşın özgürlüğüne","201",NA
"ve modernleşmeye dayalı çağdaş bir toplum olma iddiamızın,","604",NA
"Cumhuriyet-Laiklik-Demokrasi ideallerini koruma ve geliştirmeye yönelik kararlılığımızın kaynaklarıdır.","202",NA
"CHP ÖZGÜRLÜKÇÜDÜR: CHP’nin anlayışına göre özgürlük, İnsan kişiliği ve düşüncesinin, insan yetenekleri ve yaratıcılığının gelişebilmesi için temel koşuldur.","201",NA
"İnsanın toplumda kendini gerçekleştirebilmesinin,","201",NA
"yurttaş haline gelebilmesinin gereğidir.","201",NA
"CHP EŞİTLİKÇİDİR: Ülkemizde farklı sosyal katmanlar arasında sosyal adaleti sağlamak,","503",NA
"refahın paylaşımında adaleti gözetmek,","503",NA
"gelir dağılımındaki eşitsizlikleri,","503",NA
"bölgesel kalkınmadaki dengesizlikleri azaltmak, CHP’nin öncelikli hedefleridir.","503",NA
"CHP DAYANIŞMACIDIR: Sosyal demokrasinin toplum ve insan anlayışında, sorumluluk ortaktır;","504",NA
"dayanışma bu sorumluluk anlayışının gereğidir.","504",NA
"CHP’nin dayanışma anlayışında, dengeli ve hakça gelir dağılımı,","503",NA
"herkese sosyal güvenlik,","504",NA
"tüm sahipsizleri koruma,","504",NA
"tüm korunmaya muhtaç olanlara destek öncelikli hedeflerdir.","504",NA
